id,title,genres_clean,overview,vote_average,vote_count,popularity,release_date,cluster,tagline,poster_url,backdrop_url,runtime,industry
1309551,The Influenced,"Drama, Thriller","Sahil, bored with his monotonous life, decides to call an old friend.",0.0,0,2.49,2024-11-30,5,,https://image.tmdb.org/t/p/w500/nE9JsXrkODervtmQRFQXlUiFKJO.jpg,https://image.tmdb.org/t/p/original/qcs0UJK68iDXNqMjiRppz8DEWCN.jpg,145,bollywood
280690,Kick,"Action, Romance, Comedy, Crime","An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.",5.7,186,2.33,2014-07-25,13,,https://image.tmdb.org/t/p/w500/muRGQIGFcHTyHimE2ru6RSjD8D6.jpg,https://image.tmdb.org/t/p/original/3uHa0RPqnPdz9ruouzkNtn9Oo38.jpg,145,bollywood
272166,Amar,"Romance, Music","A delicately nuanced psychological drama, exploring a 3-way relationship between the main characters and the crisis of conscience that rocks it. A prosperous, well-respected lawyer, in love with and engaged to an educated, socially-conscious young woman,  rapes a poor local village milkmaid. The rest of the story deals with the aftermath of this tragic event, with all the inevitable undercurrents of guilt, penitence and pervasive heartbreak that stem from it.",7.0,1,1.95,1954-10-07,0,,https://image.tmdb.org/t/p/w500/sDfE3lx56lizewKXPvooL45bgln.jpg,https://image.tmdb.org/t/p/original/2VJHEMU2jVMmY84n9AMK1TRJLJd.jpg,145,bollywood
1526926,Civil Marriage,Drama,"Two devoted sisters find themselves in love with the same man, and in an act of sacrifice, one lets the other marry him. Life seems settled until a newcomer—a man with progressive, socialist ideals—arrives, challenging their traditional outlook and stirring emotions long buried. His presence forces both women to confront their feelings, question the choices they’ve made, and navigate the tension between duty, personal happiness, and changing social values, culminating in a quiet yet emotionally charged resolution.",0.0,0,2.63,1940-06-08,5,,https://image.tmdb.org/t/p/w500/dqCCHkBIfquXXENwXgQ3LNToHrN.jpg,https://image.tmdb.org/t/p/original/dqCCHkBIfquXXENwXgQ3LNToHrN.jpg,145,bollywood
1391013,Aap Jaisa Koi,"Romance, Comedy","Shrirenu lives by tradition. Madhu lives unapologetically. When their paths cross, a tender romance unfolds — awkward, sweet but shadowed by patriarchy.",6.5,27,2.44,2025-07-11,10,,https://image.tmdb.org/t/p/w500/qusjoDePti9etsaq9DgyYSj2Sq8.jpg,https://image.tmdb.org/t/p/original/jT6M9DD1WMXlXdzDYaeQfo1sFh9.jpg,145,bollywood
1719708,Two Sinners,Thriller,"When Azhar's brother forces him to confront the man responsible for their sister's assault, he is thrust into an agonising choice. Does he follow his deep-rooted disdain for violence, or give in to the overwhelming desire for vengeance? Torn between morality and justice, Azhar’s next move will change everything.",0.0,0,2.22,2024-01-01,5,,https://image.tmdb.org/t/p/w500/wzF0MJhVrF4BF01rrAwufHvm1Jc.jpg,https://image.tmdb.org/t/p/original/aOne1wgMDee5Q7ctByNdP0y8K9w.jpg,145,bollywood
1519862,Dr. Madhurika,Drama,"Dr. Madhurika, a career-focused woman, marries Narendra on condition .of no children or interference. Her neglect of home and close ties with colleague Dr. Gaurish spark Narendra's jealousy. However, when Narendra helps Gaurish's wife and a stranger, Madhurika's own jealousy leads her to embrace a domesticated role",9.0,1,2.77,1935-08-30,7,,https://image.tmdb.org/t/p/w500/hWdCqNxIuRG3vqj7rkBEViMmtXI.jpg,https://image.tmdb.org/t/p/original/hWdCqNxIuRG3vqj7rkBEViMmtXI.jpg,145,bollywood
1376020,Forbidden Love,Drama,"Neha, a simple small-town girl gets drawn to the glamourous world of advertising. Enamoured by her boss Rajeev, her life with Sameer takes a forbidden turn! Trapped in a triangle of Desire, Loyalty and Ambition, will she find a way out?",0.0,0,2.97,2024-10-24,5,,https://image.tmdb.org/t/p/w500/Vw1fsB4msHkODNh8BIY8D6NzH4.jpg,https://image.tmdb.org/t/p/original/Vw1fsB4msHkODNh8BIY8D6NzH4.jpg,145,bollywood
314389,Baby,"Action, Thriller",A nascent elite team of the Indian intelligence system perpetually strives to detect and eliminate terrorists and their plots. Officer Ajay leads his team to destroy one such potentially lethal ploy in their biggest operation yet.,6.8,200,2.51,2015-01-23,0,,https://image.tmdb.org/t/p/w500/mcCAHyv4kuVJ7oYrgMpYvVPdLyf.jpg,https://image.tmdb.org/t/p/original/39kYR86XoJId5RBtuYjZzkNQty1.jpg,145,bollywood
503838,Raid,"Crime, Drama, Thriller","After receiving an anonymous tip, a tax officer leads a raid on the mansion of the most powerful figure in Lucknow, a member of parliament who has been evading income tax for years.",7.2,138,2.6,2018-03-16,0,,https://image.tmdb.org/t/p/w500/qx3m9mRUmDZUVQeAe7CAzFX7xCB.jpg,https://image.tmdb.org/t/p/original/mGejBcQ1XpNF14xipiss1AuZvJc.jpg,145,bollywood
662231,Hacked,Thriller,A young woman finds her life turned upside down when she rejects the advances of a teenage hacker.,5.4,24,2.29,2020-02-07,13,,https://image.tmdb.org/t/p/w500/7DJdpaqWMznsZbh6jaKxDTGoSjw.jpg,https://image.tmdb.org/t/p/original/yD3HhLdVN4beSTdZOWzjLu3mjGd.jpg,145,bollywood
1600771,Aakhri Sawal,"Drama, Thriller","Vicky, a brilliant but volatile scholar who ignites a national firestorm when he publicly accuses his legendary mentor, Professor Gopal Nadkarni, of institutional bias. What begins as a faculty dispute is quickly hijacked by a sensationalist news anchor and an ambitious political activist, turning a private disagreement into a televised ""intellectual trial"" watched by millions.",1.0,1,2.67,2026-05-15,5,,https://image.tmdb.org/t/p/w500/9CXBZH6sRJpFTMSaY3wj1jx98F4.jpg,https://image.tmdb.org/t/p/original/akZ9jTTzvBOx3CeTVCo9WyhxL5q.jpg,145,bollywood
1018228,Chor Nikal Ke Bhaga,"Crime, Thriller",A flight attendant and her boyfriend must steal a cache of diamonds to clear an old debt — but the plan spins into a mayhem when the plane gets hijacked.,6.9,151,2.6,2023-03-24,0,,https://image.tmdb.org/t/p/w500/1MIDERaEUMw1rYDM99tGZPY80Ap.jpg,https://image.tmdb.org/t/p/original/vBmmJYv5asJpdJZsyPPc4MMpfBe.jpg,145,bollywood
645998,House Arrest,Comedy,A world-weary man’s self-imposed home confinement becomes a comedy of errors with the simultaneous arrivals of a peculiar package and a curious journalist.,6.3,16,2.64,2019-11-15,10,,https://image.tmdb.org/t/p/w500/xHAx1klAv4wYfraTYbpoaDtGPw2.jpg,https://image.tmdb.org/t/p/original/r5kRuUAGwCB4Hb5qJPaJahEnMCz.jpg,145,bollywood
592508,Sooryavanshi,"Action, Crime, Thriller","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",5.8,183,2.3,2021-11-05,13,,https://image.tmdb.org/t/p/w500/zgEc1Tn4iKvttPUzkMOUB4BNoXK.jpg,https://image.tmdb.org/t/p/original/7w06baRS9VPm5RYz8lawTCLiR4j.jpg,145,bollywood
118632,Ghatak,"Action, Drama","Katya, a ruthless mobster, rules over the town with an iron fist. When newcomer Kashi dares to challenge his reign of terror, he faces brutal consequences.",7.6,18,2.41,1996-11-08,7,,https://image.tmdb.org/t/p/w500/4lqlyxjMNMuQtu4VlXV0LrRx3tt.jpg,https://image.tmdb.org/t/p/original/fpO8UUlzNFPs3kltvraDhwoolma.jpg,145,bollywood
1475768,Maatrubhumi,"Action, Drama","Based on the events that took place between the Indian and Chinese troops at the Galwan region on June 15, 2020 when 200 Indian soldiers bravely defended their territory against a force of 1200 Chinese Liberation Army soldiers",0.0,0,2.65,2024-01-01,5,,https://image.tmdb.org/t/p/w500/si4RdbdCGZSy39N2EzN8dabszim.jpg,https://image.tmdb.org/t/p/original/rILHQgcOgE3DPsYSFWAuKJ7P0wk.jpg,145,bollywood
404604,Mom,"Crime, Drama, Thriller","After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.",7.5,221,2.19,2017-07-07,7,,https://image.tmdb.org/t/p/w500/3aZhDbPRMPUZd2mCCeETnxZq1On.jpg,https://image.tmdb.org/t/p/original/cCV4rIBtBjSDmAbP1SFaRz7CZV4.jpg,145,bollywood
49679,Action Replayy,"Comedy, Romance, Science Fiction",A young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding to help make it bloom: something more complex than he expects.,5.2,90,2.39,2010-11-05,13,,https://image.tmdb.org/t/p/w500/8YzWja1cgzIaaKys6Ajk95kJxQY.jpg,https://image.tmdb.org/t/p/original/7UjQ5bYDQMZzprL5fUuFZUgZQxc.jpg,145,bollywood
664332,Gangubai Kathiawadi,"Crime, Drama","Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",7.5,198,2.44,2022-02-24,7,,https://image.tmdb.org/t/p/w500/x9ihTw6lJzPRiM2imWoER42FBZZ.jpg,https://image.tmdb.org/t/p/original/zUioX7v6GBZm2TKySkpxitQuPtx.jpg,145,bollywood
215726,Shuttlecock Boys,Drama,Playing badminton helps four boys decide to try something on their own.,10.0,1,2.98,2012-08-02,7,,https://image.tmdb.org/t/p/w500/6anA57vPp9vU2nCGSHgaqGmWIzR.jpg,https://image.tmdb.org/t/p/original/6anA57vPp9vU2nCGSHgaqGmWIzR.jpg,145,bollywood
496076,Zero,"Romance, Drama, Comedy","Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.",5.2,120,2.74,2018-12-21,13,,https://image.tmdb.org/t/p/w500/5uLyqwq2swVns28TFPV2zUzBEd7.jpg,https://image.tmdb.org/t/p/original/hbwHeozIhmnI4h3Jj9hMhoVcv4W.jpg,145,bollywood
326048,Apna Ghar,Drama,"Apna Ghar tells the story of a middle-class family whose peace is shattered when the father, Narendra, is falsely accused of fraud, forcing him to lose everything. His strong-willed daughter, Mira, becomes unwittingly entangled in the deception. The family's struggles are further complicated by the return of Jeevan, an ex-convict, whose past brings societal judgment. The film explores their fight to maintain their home's integrity and the true meaning of family amidst adversity.",10.0,1,2.36,1942-02-28,7,,https://image.tmdb.org/t/p/w500/5gA0PQLmTRNbWZKNRvgHubkPU1x.jpg,https://image.tmdb.org/t/p/original/5gA0PQLmTRNbWZKNRvgHubkPU1x.jpg,145,bollywood
192339,Big Brother,"Action, Crime, Drama","Big Brother is a story set in modern India which revolves around a small middle-class family composed of Dev Sharma Sunny Deol, his wife Aarti Priyanka Chopra, his mother Farida Jalal, brother Imran Khan and sister Prachi. Although they lead a simple and peaceful lifestyle, an incident occurs that changes their lives forever. The family is left with no choice but to leave Delhi and move to Mumbai in disguise. They start life afresh and all seems well until the ghosts of the past surface again.  Things reach a point when Dev Sharma is prodded by his mother to take a course of action which not only avenges their plight but also take on the cause of the aggrieved in the country as a whole. The movement so created gets the support of the woman at large and the infirm who proudly proclaim him to be their Big Brother.",5.1,13,2.49,2007-04-13,14,,https://image.tmdb.org/t/p/w500/j7Kt4Yc4Do58YhgEW38EY9RSBvr.jpg,https://image.tmdb.org/t/p/original/pMZ0xTv0ubj31rwNLNJP7tcCs3Z.jpg,145,bollywood
783434,Rescue,Drama,"Three young, highly disturbed women- Honey (Sreejita De), Ayesha (Megha Sharma) and Meera (Ishita Ganguly), trap the property broker Jatin (Rahulganesh Thulsiram). Things take a dark turn when the trio traps him in their apartment and holds him hostage. Can he escape from the grip of these obsessive women? Experience Rescue, a psychologist thriller with a pinch of black comedy.",5.0,1,2.15,2019-06-14,14,,https://image.tmdb.org/t/p/w500/3gmYdNAGdTP8sucdujkxMrJP9ce.jpg,https://image.tmdb.org/t/p/original/4k1KTZPjsijgGXMSkX90exkPzjt.jpg,145,bollywood
1165039,Mehfil,Drama,1957 bollywood film,0.0,0,2.32,1957-01-25,5,,https://image.tmdb.org/t/p/w500/uX9gLOSSckAU5fjfLfMJOzbxoyO.jpg,https://image.tmdb.org/t/p/original/uX9gLOSSckAU5fjfLfMJOzbxoyO.jpg,145,bollywood
363343,Raees,"Thriller, Action, Crime","Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.",6.7,266,2.2,2017-01-25,0,,https://image.tmdb.org/t/p/w500/zFYFUfnoXWxeA3n7v4acEqgk2iE.jpg,https://image.tmdb.org/t/p/original/9Ll7wDWDDCkHCRBYLI0rqjlQu2Y.jpg,145,bollywood
1519839,Desh Dasi,Drama,"A jaded socialite, Vinakumari, and her lover, Dr. Rasik, discover purpose at a Gandhian ashram. Vinakumari dedicates herself to the poor as the ashram battles challenges from urban temptation to famine and greedy landlords. Dr. Rasik eventually joins the cause, bringing much-needed medical aid to the struggling community.",7.0,1,2.39,1935-10-10,0,,https://image.tmdb.org/t/p/w500/llIMYBiOwQEgbeRUVY40CZlx0Ot.jpg,https://image.tmdb.org/t/p/original/llIMYBiOwQEgbeRUVY40CZlx0Ot.jpg,145,bollywood
1519931,Two Rogues,Drama,"Motilal in the role of a doctor, wants to join the revolutionaries along with his girlfriend played by Shobhana Samarth. Both are opposed by their parents. The parents find it difficult to come to terms with what they consider as 'western influences' on their children in clothes and thinking. Several humorous situations arise in the process with everything finally ending to the satisfaction of both generations.",9.0,1,2.24,1936-11-20,7,,https://image.tmdb.org/t/p/w500/8NdHsR7d7Uq5416qgkBGQ5bpudE.jpg,https://image.tmdb.org/t/p/original/8NdHsR7d7Uq5416qgkBGQ5bpudE.jpg,145,bollywood
370665,Dilwale,"Crime, Action, Comedy",Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,6.6,355,2.56,2015-12-18,0,,https://image.tmdb.org/t/p/w500/pYgPu6hhOr61knwbestTx4vSdMb.jpg,https://image.tmdb.org/t/p/original/axCqDdiznyQxmTO2hjYjDPYHZvO.jpg,145,bollywood
1252457,Vijay 69,"Drama, Comedy","An adventurous, foul-mouthed former swimming coach reaches for record-breaking glory when he attempts a triathlon at 69 years old.",7.0,28,2.7,2024-11-08,0,,https://image.tmdb.org/t/p/w500/tSQzRaYyKEjM8gEyhqayU4rhbdU.jpg,https://image.tmdb.org/t/p/original/oU9WaOwdaxmO6HDKKVf5O3GnrO2.jpg,145,bollywood
838145,A Night of Knowing Nothing,Documentary,"L, a student in India witness to the government's violent response to university protests, writes letters to her estranged lover while he is away.",7.4,27,2.29,2022-04-13,7,,https://image.tmdb.org/t/p/w500/34tv7dVLl1arMD1ZB4v07GYqsAb.jpg,https://image.tmdb.org/t/p/original/K6O04LC7yMfvJNd65RCPKKINzV.jpg,145,bollywood
283589,Bang Bang!,"Action, Adventure, Comedy, Romance, Thriller","A young bank receptionist gets mixed up with Rajveer Nanda, a man who has a mysterious background.",6.2,261,2.31,2014-10-02,10,,https://image.tmdb.org/t/p/w500/ixX899bXT1pMXWOXJW4s7JmrEZh.jpg,https://image.tmdb.org/t/p/original/rIm7D7PrQoEmnCx9YSPTdSYr35g.jpg,145,bollywood
995589,Anveshan,Drama,"6 Horticulture students studying 2nd year in college doing their Thesis on Plants and Trees.. 6 of them decides to go in a Resort far away from city to do a Thesis Ph.D. on plants for their Project.. They visits a Resort which is a Plant Resort..That Resort is on a very beautiful location surrounded by lot of Plants, Grasses, a Small River.... There they find the Caretaker of the Resort, The mali and some local people.. They stays there for 7 days...But in 7 days they finds lots of unnatural things happening with them and one by one of them is getting murdered and disappeared.. But this Murder was happening on a very different manner without using any kind of weapon or Rope... Who is the murdered ? Why is he doing this and how this murder is taking place and what weapon is the Murderer using to kill.. The Suspense reveals at end.",0.0,0,2.61,2024-01-01,5,,https://image.tmdb.org/t/p/w500/uJ6DvX5kp3e6jM0Aa16ZNKomM4R.jpg,https://image.tmdb.org/t/p/original/hORW84R8i1Hrk6ARjm9TDpMUR1y.jpg,145,bollywood
20365,Hello,Comedy,Call-center workers receive a phone call from God.,5.7,141,2.61,2008-10-10,13,,https://image.tmdb.org/t/p/w500/qpN7Td4djkQp4vFDjaGGAWgueTQ.jpg,https://image.tmdb.org/t/p/original/bNYxr3GGXRthtDRFCnloXO4r3xC.jpg,145,bollywood
16344,Luck by Chance,"Romance, Drama, Comedy","Not wanting the same fate as befell her sisters, Sona Mishra re-locates to Mumbai to try to make a living making movies, but she soon finds that the path she has chosen is not an easy one.",6.5,76,2.7,2009-01-30,10,,https://image.tmdb.org/t/p/w500/19Qh3fEXsqB0pBl5DRnCBsgj7Ot.jpg,https://image.tmdb.org/t/p/original/7H1DzmyW35OK2XrfLKjUs5lWfl8.jpg,145,bollywood
413064,Awesome Mausam,Romance,"This love story between a Hindu boy, Rahul Sharma (Rahul Romy Sharma) and Muslim girl, Ghazal Siddiqui (Ambalika Sarkar) invokes the ‘Laila-Majnu’ track to drive home it’s legendary leanings. Unfortunately there’s really nothing much to recommend here save for a few lines of stinging thought-provoking dialogue.",7.0,1,2.22,2016-03-18,0,,https://image.tmdb.org/t/p/w500/iUDZdjffGyG4zvhQz1MZeHBrLzr.jpg,https://image.tmdb.org/t/p/original/ausT9CYrQvXkH0QvmG70JBpZkq7.jpg,145,bollywood
758923,Baaghi 4,"Action, Romance, Thriller","After waking up from a coma, a grieving man sets out to uncover the truth about his missing girlfriend.",3.6,23,2.32,2025-09-05,1,,https://image.tmdb.org/t/p/w500/u2YEFW5o2Y7RAw2K4hSA4TEXF3Q.jpg,https://image.tmdb.org/t/p/original/eezI7a6PBPInXZVlFxBVaIc0iMc.jpg,145,bollywood
56969,Tere Naam,"Action, Drama, Romance, Thriller","A rowdy ex-college boy who, after a hazing session, loses his heart to first year student Nirjara, a traditional Brahmin girl.",6.4,104,2.53,2003-08-15,10,,https://image.tmdb.org/t/p/w500/tnsOmOZsVdfLLwK693TCtSZpvFX.jpg,https://image.tmdb.org/t/p/original/1abXEgtVEOcGJBmv8JhUVE31aGv.jpg,145,bollywood
601337,83,"Drama, History","On the 25th of June 1983, the Lord’s Cricket Ground witnessed one of the biggest underdog stories in the history of sports. Fourteen inspired players - led by a man's self-belief and conviction - fought against all odds and orchestrated India’s greatest sporting triumph by beating the two-time World Champions West Indies.",7.2,69,2.35,2021-12-23,0,,https://image.tmdb.org/t/p/w500/gTOMTFUbMxSApPRTuECMrl5RyQ2.jpg,https://image.tmdb.org/t/p/original/h2mMP0V8HSbVKYgCWZlhGRtL3aP.jpg,145,bollywood
642566,Ghar Jamai,"Comedy, Family","Anil is an ethical man who lives by his principles. This impresses Dwarka, a millionaire, who wants to make him his son-in-law. However, after marriage, he insists that Anil move in with his in-laws.",4.5,2,2.07,1992-10-01,14,,https://image.tmdb.org/t/p/w500/4BxUIj0MXg0cp2UiJkLvlYQrw4s.jpg,https://image.tmdb.org/t/p/original/ocVz4nF1xd5aes1RZ1AOkk3HSp5.jpg,145,bollywood
336203,Masaan,Drama,"Four lives intersect along the Ganges: a low caste boy in hopeless love, a daughter ridden with guilt of a sexual encounter ending in a tragedy, a hapless father with fading morality, and a spirited child yearning for a family, long to escape the moral constructs of a small-town.",7.1,216,2.14,2015-07-24,0,,https://image.tmdb.org/t/p/w500/wgcPR6Weth2yJDo5wBdNqW2TD6J.jpg,https://image.tmdb.org/t/p/original/6vTv4OEy7Qq4FGeDpWxBsAXyTH.jpg,145,bollywood
1114628,COAT,"Drama, Family","This story is about a small village boy Madho, simple yet a big dreamer. He and his father are pig farmers, which holds the least respect in their village. In this era of fast-growing technological advancements in India, he also wants to look great and achieve a high level of success. But ""how"" is the question he tries his best to answer.",0.0,0,2.64,2023-05-26,5,,https://image.tmdb.org/t/p/w500/sqmtRGUqDLa5w574rZbMQZkRAda.jpg,https://image.tmdb.org/t/p/original/bAMXO3nCMbHsiVjUqEfqmgybuLF.jpg,145,bollywood
1146210,Housefull 5,"Comedy, Mystery, Thriller","A father writes his will — his son ""Jolly"" is going to get it all. But who is Jolly? The comedy unfolds as different people pose as the ""real"" Jolly on a cruise celebrating the father's birthday — where a murder takes place.",5.2,49,2.26,2025-06-05,13,,https://image.tmdb.org/t/p/w500/iGvGkVOfsooO0ZBrhN5i6zXYUCy.jpg,https://image.tmdb.org/t/p/original/5DGn5HwIvTyY2bfv6V12dasN9GW.jpg,145,bollywood
1213777,Dhadak 2,"Romance, Drama","When Neelesh, an idealistic law student from a marginalised section of society, steps into a prestigious institution, he is thrust into a world that doesn't reflect his own. His friendship with Vidhi offers hope-until a wave of tragedy exposes the deep-rooted hierarchies he tried to outrun. He must confront the invisible forces that shape who we are allowed to become and who we are allowed to love.",7.0,21,2.41,2025-08-01,0,,https://image.tmdb.org/t/p/w500/1XoyvBhNNdDlN5HKxWEAzhIOYSU.jpg,https://image.tmdb.org/t/p/original/t2lCQMpEIpXKRAFksNEQzAPIF4r.jpg,145,bollywood
816823,The Deal,Drama,A story of a married couple living a luxurious lifestyle and Dhiraj is a businessman who ends up into big loss. He has lost all his money and their finances take a nosedive into debt. With 7 days to repay the Money Dhiraj reaches out to an old friend who is one of the biggest business tycoons of India. She invites them over to her villa for dinner. She agreed to help Dhiraj but also made an Indecent Proposal that Dhiraj has to sleep with her. Neha silenced as Dhiraj does not hesitate to agree as it is just a matter of one-night and he knows this is an easy way out of the debt and to continue living a lavish life.,0.0,0,2.52,2020-06-10,5,,https://image.tmdb.org/t/p/w500/ZYbKDaImqo3CZzmbId4wlN7K7G.jpg,https://image.tmdb.org/t/p/original/7ALCZAoYgkWTxKg1xbfUMKH2sHl.jpg,145,bollywood
206324,Bhaag Milkha Bhaag,Drama,"The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",7.5,291,2.12,2013-07-12,7,,https://image.tmdb.org/t/p/w500/bXywc0CEzS1fIshPWWi4V8A58U3.jpg,https://image.tmdb.org/t/p/original/eryhpwnyvEWnsDapQ9jwbam8itA.jpg,145,bollywood
1306658,Koel,"Drama, Family","Sunder, a ten year old village boy, is encouraged by his poor parents to find a job in the city. He joins a dysfunctional family in Delhi as domestic/companion. He bonds with his employer Mataji (Honoured Mother) and her beautiful daughter-in-law Damini who is the sole earning member of the family. Mataji’s son, Manu, is unemployed and depressed. Damini has an admirer and Sunder, Mataji and Manu worry that she may leave the family. Sunder confides his worries to his friend, Bubbli, daughter of a neighbour. His wish for security leads to a traumatic event in the family.",0.0,0,2.74,2024-01-01,5,,https://image.tmdb.org/t/p/w500/mra30ngtc9a7V8KVp6XlQwBSG8I.jpg,https://image.tmdb.org/t/p/original/q75rVq8KdDAx9ZLUHePsxZY48Is.jpg,145,bollywood
1699532,Lovers in the Blue Night,"Romance, Drama","Set against the margins of Mumbai, the film follows four migrants – a gay husband, his wife working in a bar, a thief, and a pimp – whose lives converge around love, survival, and longing",0.0,0,2.7,2026-09-11,5,,https://image.tmdb.org/t/p/w500/hiXan7HSkpUldPkdab44NC5NXdl.jpg,https://image.tmdb.org/t/p/original/wIc9NZ9BQ596DICLFQkUVmzhkjJ.jpg,145,bollywood
58302,Dus,"Action, Crime, Thriller","Jamwaal, a terrorist, plans to wreak havoc in Canada when the Indian Prime Minister visits the nation. However, a team of special agents from India are sent to catch the terrorist.",5.2,41,2.29,2005-07-08,13,,https://image.tmdb.org/t/p/w500/xHT7fJEkeeNnV45pNy2jYI12qbj.jpg,https://image.tmdb.org/t/p/original/rd53Pr2YTjhhiWEvhvLIUyHRAXw.jpg,145,bollywood
46373,Bade Miyan Chote Miyan,"Action, Comedy","Arjun and Pyare are two police officers witha friendly rivalry,  who get framed for various crimes being committed by their doppelgangers.",5.8,41,2.55,1998-10-06,13,,https://image.tmdb.org/t/p/w500/1iiBcRXR8OFDyfXitR5W72z7rrU.jpg,https://image.tmdb.org/t/p/original/1p7DagTWpPauCbXQ3vmgQLlqbid.jpg,145,bollywood
1325559,Mic Drop,Documentary,"In a region where the native language is often overlooked, a young Bundelkhandi rapper works tirelessly on his first album. As he faces financial struggles and a lack of resources, the question remains: will he be able to make it and at what cost?",0.0,0,2.31,2024-11-07,5,,https://image.tmdb.org/t/p/w500/bYKRpfyMfdtsCzAceLadXmPFTRl.jpg,https://image.tmdb.org/t/p/original/uzzV9aTKK35s5Lj9vMNErcGXJFk.jpg,145,bollywood
272220,Karam,"Action, Crime, Drama","A hitman quits the killing business when a hit goes right but at the same time produces unfortunate results. Soon, he is forced to return in order to save his wife from the clutches of his boss who won't spare her unless some targets are executed within the limited time period.",5.5,15,2.32,2005-03-11,13,,https://image.tmdb.org/t/p/w500/wyxJ3KkygtNApMpNS1t23nOjmGV.jpg,https://image.tmdb.org/t/p/original/ysmpkS3VcW4XIPDFj62DLGJizv1.jpg,145,bollywood
20496,Mangal Pandey - The Rising,"Drama, History","The film begins in 1857, when India was ruled by the British East India Company. Mangal Pandey is a sepoy, a soldier of Indian origin, in the army of the East India Company. Pandey is fighting in the Anglo-Afghan Wars and saves the life of his British commanding officer, William Gordon. Gordon is indebted to Pandey and a strong friendship develops between them, transcending both rank and race.",6.0,73,2.38,2005-08-12,10,,https://image.tmdb.org/t/p/w500/sNbujMdQQavUFvUCDhoFtKkpYL7.jpg,https://image.tmdb.org/t/p/original/iujJbAcLr7FdXeqSgWz4NKwzzKt.jpg,145,bollywood
611359,Tu Jhoothi Main Makkaar,"Comedy, Romance, Family","To earn extra cash, Mickey helps couples break up — but life gets complicated when he falls for Tinni, a career woman with an independent streak.",6.3,224,2.13,2023-03-08,10,,https://image.tmdb.org/t/p/w500/zHLtNP4KP0GMi6p1ACf2QvVnBvI.jpg,https://image.tmdb.org/t/p/original/aVlBErsn8N3vdQPPSBtZFx8Wg05.jpg,145,bollywood
1422871,Automagic,"Drama, Comedy","On his return home, androgynous-looking Madhu attempts to seduce Ratnakar, his rickshaw driver, who is practicing celibacy in preparation for a religious pilgrimage.",0.0,0,2.64,2025-02-01,5,,https://image.tmdb.org/t/p/w500/yx8f0sEDSSYxdmXFPLb7XW7tQrT.jpg,https://image.tmdb.org/t/p/original/7mFwOtgtq54eXyPK9q9VxlUznnW.jpg,145,bollywood
376812,Sultan,"Drama, Action, Romance","The ageing wrestler Sultan Ali Khan decides to try his luck on the mat again; to do this, he wants to represent his country at the Olympic Games, but first has to overcome personal issues.",6.8,273,2.49,2016-07-06,0,,https://image.tmdb.org/t/p/w500/oarT8LL2XE0aPU9kXqrD249Z4rM.jpg,https://image.tmdb.org/t/p/original/74bUfGDD0kJ53M334vQcbJRzsI8.jpg,145,bollywood
569578,Ascharya Fuck It,"Thriller, Drama","Desire and greed intertwines the lives of a Bollywood star, his chauffeur, a prostitute and her pimp in an unlikely love story.",4.5,11,2.45,2018-12-18,14,,https://image.tmdb.org/t/p/w500/jNThnK5uJS4g63CANGi7FukLgLt.jpg,https://image.tmdb.org/t/p/original/uT0JMtEaVhPQwEUzovi44jJZdM4.jpg,145,bollywood
851114,Dream,Romance,"Dream is a story of a lonely woman who has lost her husband , she is an avid reader of fictional books. She sometimes gets so engrossed with the stories that she imagines the story characters in her life . One night it so happens that Ketan a character from a book comes in her dreams and she starts imagining him . They have a good chat and make love . But suddenly the bell rings and she finds ketan missing from the bed. Soon the doorbell rings , to her great surprise she finds Ketan standing right in front of her . everything in her dream becomes a reality . So what is it ? Is it a fictional imagination or is it reality.",0.0,0,2.21,2020-07-10,5,,https://image.tmdb.org/t/p/w500/wbR64kkklqTQFfoOcTeNdim5t2d.jpg,https://image.tmdb.org/t/p/original/wbR64kkklqTQFfoOcTeNdim5t2d.jpg,145,bollywood
